Kingston;HYPERX FURY - HX316C10F/4 (Single Module 4GB x 1) (Blue Heatspreader) PC 12800;DDR3;1;4;4;1600;405000;1.535993376
Kingston;HYPERX FURY - HX316C10FR/4 (Single Module 4GB x 1) (Red Heatspreader) PC 12800;DDR3;1;4;4;1600;405000;1.535993376
Kingston;HYPERX FURY - HX318C10FBK2/16 (Dual Channel Kit 8GB x 2) (Black Heatspreader) PC 15000;DDR3;2;8;16;1866;1748000;2.966902927
Kingston;HYPERX FURY - HX318C10FBK2/8 (Dual Channel Kit 4GB x 2) (Black Heatspreader) PC 15000;DDR3;2;4;8;1866;938000;2.197107009
Kingston;HYPERX FURY - HX318C10FK2/16 (Dual Channel Kit 8GB x 2) (Blue Heatspreader) PC 15000;DDR3;2;8;16;1866;1748000;2.966902927
Kingston;HYPERX FURY - HX318C10FK2/8 (Dual Channel Kit 4GB x 2) (Blue Heatspreader) PC 15000;DDR3;2;4;8;1866;938000;2.197107009
Kingston;HYPERX FURY - HX318C10FRK2/16 (Dual Channel Kit 8GB x 2) (Red Heatspreader) PC 15000;DDR3;2;8;16;1866;1748000;2.966902927
Kingston;HYPERX FURY - HX318C10FRK2/8 (Dual Channel Kit 4GB x 2) (Red Heatspreader) PC 15000;DDR3;2;4;8;1866;938000;2.197107009
Kingston;HYPERX FURY - HX318C10FWK2/16 (Dual Channel Kit 8GB x 2) (White Heatspreader) PC 15000;DDR3;2;8;16;1866;1748000;2.966902927
Kingston;HYPERX FURY - HX318C10FWK2/8 - HX318C10FWK2/8 (Dual Channel Kit 4GB x 2) (White Heatspreader) PC 15000;DDR3;2;4;8;1866;938000;2.197107009
Kingston;HYPERX Genesis - KHX2133C11D3K4/16GX PC 17000;DDR3;4;4;16;2133;1355000;3.116447324
Kingston;HYPERX Savage - HX316C9SR/4 (Single Module 4GB x 1) Red PC 12800;DDR3;1;4;4;1600;459000;1.549217866
Kingston;KHX21C11T2K2/16X (Dual Channel Kit 8GB x 2) PC 17000 Hyper X Predator;DDR3;2;8;16;2133;1150000;3.066243242
Kingston;KHX21C11X3K4/16X (Quad Channel Kit 4GB x 4) PC16500;DDR3;4;4;16;2133;1490000;3.149508548
