Digital Alliance;GTX 1060 Jetstream 3Gb 192Bit;nvidia;gen3;GDDR5;3;192;120;8743;3295000;6.06933157760099
Digital Alliance;GTX 1060 Jetstream 6Gb 192Bit;nvidia;gen3;GDDR5;6;192;120;8743;4070000;6.1490230943105
Digital Alliance;GTX 1060 Super Jetstream 6Gb 192Bit;nvidia;gen3;GDDR5;6;192;120;8743;4220000;6.16444725883493
Digital Alliance;GTX 1070 Dual 8Gb 256Bit;nvidia;gen3;GDDR5;8;256;150;10906;5930000;7.55007066263519
Digital Alliance;GTX 1070 GameRock;nvidia;gen3;GDDR5;8;256;150;10906;6280000;7.58606037985884
Digital Alliance;GTX 1070 Jetstream 8Gb 256Bit;nvidia;gen3;GDDR5;8;256;150;10906;6130000;7.57063621533442
Digital Alliance;GTX 1070 Super Jetstream 8Gb 256Bit;nvidia;gen3;GDDR5;8;256;150;10906;6280000;7.58606037985884
Digital Alliance;GTX 1080 GameRock 8Gb 256Bit;nvidia;gen3;GDDR5X;8;256;180;11979;9640000;8.53170149275191
Digital Alliance;GTX 1080 GameRock Premium + G - PANEL;nvidia;gen3;GDDR5X;8;256;180;11979;10340000;8.60368092719921
Digital Alliance;GTX 1080 Jestream 8Gb 256Bit;nvidia;gen3;GDDR5X;8;256;180;11979;9540000;8.5214187164023
Digital Alliance;GTX 1080 Ti Founders Edition 11Gb 352Bit;nvidia;gen3;GDDR5X;8;352;250;13104;10135000;9.21182519280206
Digital Alliance;GTX 750 StormX OC 2GB 128Bit;nvidia;gen3;GDDR5;2;128;55;3268;1525000;2.825103178231
Digital Alliance;GTX 750 Ti StormX DUAL 2GB 128Bit;nvidia;gen3;GDDR5;2;128;60;3695;1860000;3.09837592761558
Digital Alliance;GTX 750 Ti StormX OC 2GB 128Bit;nvidia;gen3;GDDR5;2;128;60;3695;1760000;3.08809315126597
Digital Alliance;GTX 950 StormX 2GB;nvidia;gen3;GDDR5;2;128;90;5214;2245000;3.98755678621902
Digital Alliance;GTX 950 StormX Dual 2GB;nvidia;gen3;GDDR5;2;128;90;5214;2345000;3.99783956256863
Digital Alliance;GTX 960 Palit Jetstream 2Gb 128Bit;nvidia;gen3;GDDR5;2;128;120;5829;2860000;4.3947716239945
Digital Alliance;GTX 960 Palit Jetstream 4GB 128Bit;nvidia;gen3;GDDR5;4;128;120;5829;3015000;4.41070992733641
Digital Alliance;GTX 970 4Gb 256Bit Jetstream;nvidia;gen3;GDDR5;4;256;145;8574;4520000;6.10077216676981
Digital Alliance;GTX 980 Super Jetstream 4Gb 256Bit;nvidia;gen3;GDDR5;4;256;165;9599;5870000;6.81288258619853
Digital Alliance;GTX 980 Ti Super Jetstream 6Gb 384Bit;nvidia;gen3;GDDR5;6;384;165;11360;7520000;7.96749363017831
Forsa;GT 730 4Gb 128Bit;nvidia;gen3;GDDR3;4;128;49;929;695000;1.43152961390463
Galax;GT 610 1Gb 64Bit;nvidia;gen3;GDDR3;1;64;29;355;390000;1.07912310036131
Galax;GT 710 1GB;nvidia;gen3;GDDR3;1;54;19;657;395000;1.24854891477889
Galax;GT 730 1GB;nvidia;gen3;GDDR5;1;128;49;929;665700;1.4285167604342
Galax;GTX 1050 2GB EXOC (EXTREME OVERCLOCK) - Dual Fan;nvidia;gen3;GDDR5;2;128;75;4628;1750000;3.60890127540215
Galax;GTX 1050 2GB OC;nvidia;gen3;GDDR5;2;128;75;4628;1590000;3.59244883324277
Galax;GTX 1050 Ti 4GB - EXOC (EXTREME OVERCLOCK) - Dual Fan;nvidia;gen3;GDDR5;4;128;75;5797;2250000;4.31414876237045
Galax;GTX 1050 Ti OC 4GB;nvidia;gen3;GDDR5;4;128;75;5797;2045000;4.29306907085375
Galax;GTX 1060 3GB OC (OVERCLOCK);nvidia;gen3;GDDR5;3;192;120;8743;2975000;6.03642669328223
Galax;GTX 1060 EXOC (EXTREME OVERCLOCK) 6GB;nvidia;gen3;GDDR5;6;192;120;8743;3745000;6.11560407117426
Galax;GTX 1070 8GB EXOC (EXTREME OVERCLOCK) - Dual Fan;nvidia;gen3;GDDR5;8;256;150;10906;6570000;7.61588043127272
Galax;GTX 1070 8GB HOF (HALL OF FAME) - Triple Fan;nvidia;gen3;GDDR5;8;256;150;10906;6990000;7.6590680919411
Galax;GTX 1080 8GB HOF (HALL OF FAME) - Triple Fan;nvidia;gen3;GDDR5X;8;256;250;13104;9850000;9.18251928020566
Galax;GTX 750 Ti 2GB 128Bit BLACK OC;nvidia;gen3;GDDR5;2;128;60;3695;1275000;3.03822168597034
Galax;GTX 750 Ti EXOC (EXTREME OVERCLOCK) 2GB - Dual Fan;nvidia;gen3;GDDR5;2;128;60;3695;1740000;3.08603659599604
Galax;GTX 950 2GB BLACK OC SNIPER - Dual Fan;nvidia;gen3;GDDR5;2;128;90;5214;1880000;3.95002465254293
Galax;GTX 950 EXOC (EXTREME OVERCLOCK) 2GB - Dual Fan;nvidia;gen3;GDDR5;2;128;90;5214;2250000;3.9880709250365
Galax;GTX 950 OC 2GB - Single Fan;nvidia;gen3;GDDR5;2;128;90;5214;2089000;3.97151565511362
Galax;GTX 960 4GB EXOC (EXTREME OVERCLOCK) Dual Fan White Edition;nvidia;gen3;GDDR5;4;128;120;5829;2850000;4.39374334635954
Galax;GTX 970 EXOC (EXTREME OVERCLOCK) 4GB - Black Edition;nvidia;gen3;GDDR5;4;256;145;8574;4950000;6.14498810507315
Galax;GTX 980 4GB HOF;nvidia;gen3;GDDR5;4;256;165;9599;7000000;6.92907795894917
Galax;GTX 980 Ti 6GB HOF - Triple Fan;nvidia;gen3;GDDR5;6;384;165;11360;6990000;7.91299491552535
Gigabyte;GT 420 2Gb 128Bit (GV-N420-2GI);nvidia;gen3;GDDR3;2;128;50;460;746000;1.1744573534971
Gigabyte;GT 710 1Gb 64Bit (GV-N710D3-1GL);nvidia;gen3;GDDR3;1;64;19;657;554000;1.26489852917477
Gigabyte;GT 710 2GB 64Bit (GV-N710D3-2GL);nvidia;gen3;GDDR3;2;64;19;657;609000;1.27055405616706
Gigabyte;GT 730 2Gb 128Bit (GV-N730-2GI);nvidia;gen3;GDDR3;2;128;49;929;945000;1.45723655477867
Gigabyte;GT 730 2Gb 64Bit (GV-N730D5-2GI);nvidia;gen3;GDDR5;2;64;49;929;980000;1.46083552650103
Gigabyte;GTX 1050 2GB (GV-N1050D5-2GD);nvidia;gen3;GDDR5;2;128;75;4628;1950000;3.62946682810138
Gigabyte;GTX 1050 G1 Gaming 2Gb 128Bit (GV-N1050G1 GAMING-2GD);nvidia;gen3;GDDR5;2;128;75;4628;2345000;3.67008379468236
Gigabyte;GTX 1050 OC 2GB 128Bit (GV-N1050OC-2GD);nvidia;gen3;GDDR5;2;128;75;4628;2015000;3.63615063272863
Gigabyte;GTX 1050 Ti DirectX 12 4GB 128-Bit (GV-N105TD5-4GD);nvidia;gen3;GDDR5;4;128;75;5797;2245000;4.31363462355297
Gigabyte;GTX 1050 Ti G1 Gaming 4GB 128Bit (GV-N105TG1 GAMING-4GD);nvidia;gen3;GDDR5;4;128;75;5797;2755000;4.36607678293601
Gigabyte;GTX 1050 Ti OC 4GB 128Bit (GV-N105TOC-4GD);nvidia;gen3;GDDR5;4;128;75;5797;2410000;4.33060120452984
Gigabyte;GTX 1050 Ti WINDFORCE OC 4G 128Bit (GV-N105TWF2OC-4GD);nvidia;gen3;GDDR5;4;128;75;5797;2640000;4.35425159013395
Gigabyte;GTX 1050 Windforce OC 2GB 128Bit (GV-N1050WF2OC-2GD);nvidia;gen3;GDDR5;2;128;75;4628;2300000;3.66545654532503
Gigabyte;GTX 1060 G1 Gaming 3GB 192Bit (GV-N1060G1 GAMING-3GD);nvidia;gen3;GDDR5;3;192;120;8743;3950000;6.13668376269097
Gigabyte;GTX 1060 G1 Gaming 6Gb 192Bit (GV-N1060G1 GAMING-6GD);nvidia;gen3;GDDR5;6;192;120;8743;4670000;6.21071975240819
Gigabyte;GTX 1060 Windforce OC 3GB 192Bit (GV-N1060WF2OC-3GD);nvidia;gen3;GDDR5;3;192;120;8743;3685000;6.10943440536449
Gigabyte;GTX 1060 WINDFORCE OC 6G 192Bit (GV-N1060WF2OC-6GD);nvidia;gen3;GDDR5;6;192;120;8743;4433000;6.1863495724596
Gigabyte;GTX 1070 8GB Extreme (GV-N1070XTREME-8GD);nvidia;gen3;GDDR5;8;256;150;10906;7775000;7.73978788628558
Gigabyte;GTX 1070 Gaming 8Gb 256Bit (GV-N1070G1 Gaming-8GD);nvidia;gen3;GDDR5;8;256;150;10906;6935000;7.65341256494882
Gigabyte;GTX 1070 WindForce OC 8GB 256Bit (GV-N1070WF2OC-8GD);nvidia;gen3;GDDR5;8;256;150;10906;6605000;7.61947940299509
Gigabyte;GTX 1080 Extreme 8GB 256bit GV-N1080XTREME-8GD-PP;nvidia;gen3;GDDR5X;8;256;180;11979;10470000;8.61704853645371
Gigabyte;GTX 1080 G1 Gaming 8GB 256bit GV-N1080G1 GAMING-8GD;nvidia;gen3;GDDR5X;8;256;180;11979;9840000;8.55226704545114
Gigabyte;GTX 980 Xtreme 4GB 256Bit (GV-N980X3WA-4GD);nvidia;gen3;GDDR5;4;256;165;9599;7210000;6.95067178928336
iGame;GTX 1050 TI 4GB U-4G Blaze Duo Cooler;nvidia;gen3;GDDR5;4;128;75;5797;2275000;4.31671945645786
iGame;GTX 1060 U-TOP 3Gb Triple Fan;nvidia;gen3;GDDR5;3;192;120;8743;3250000;6.06470432824367
iGame;GTX 1070 X-Top 8GB;nvidia;gen3;GDDR5;8;256;150;10906;5895000;7.54647169091283
iGame;GTX 960 2GB U-4GD5 BA1;nvidia;gen3;GDDR5;2;128;120;5829;2450000;4.35261224096108
Inno;3D GT 210 1GB 64Bit;nvidia;gen3;GDDR3;1;64;31;358;365700;1.07830231626067
Inno;3D GT 710 1Gb 64Bit;nvidia;gen3;GDDR3;1;64;19;657;395000;1.24854891477889
Inno;3D GT 710 2Gb 64Bit;nvidia;gen3;GDDR3;2;64;19;657;490000;1.25831755231102
Inno;3D GT 730 1Gb 64Bit;nvidia;gen3;GDDR5;1;64;49;929;680000;1.42998719745219
Inno;3D GT 730 2GB 128Bit;nvidia;gen3;GDDR3;2;128;49;929;730000;1.435128585627
Inno;3D GT 730 2GB 64Bit;nvidia;gen3;GDDR5;2;64;49;929;740000;1.43615686326196
Inno;3D GT 730 4GB 128Bit;nvidia;gen3;GDDR3;4;128;49;925;1050000;1.46579622920934
Inno;3D GT 740 4GB 128Bit;nvidia;gen3;GDDR3;4;128;64;1576;1170000;1.84224649068206
Inno;3D GTX 1050 2GB Compact;nvidia;gen3;GDDR5;2;128;75;4628;1575000;3.59090641679033
Inno;3D GTX 1050 2GB Twin;nvidia;gen3;GDDR5;2;128;75;4628;1680000;3.60170333195742
Inno;3D GTX 1050 4GB Twin;nvidia;gen3;GDDR5;4;128;75;4628;2035000;3.63820718799855
Inno;3D GTX 1050 Ti 4GB Compact;nvidia;gen3;GDDR5;4;128;75;5797;2030000;4.2915266544013
Inno;3D GTX 1050 Ti 4GB OC Twin;nvidia;gen3;GDDR5;4;128;75;5797;2210000;4.31003565183061
Inno;3D GTX 1060 3GB Compact;nvidia;gen3;GDDR5;3;192;120;8743;2870000;6.02562977811513
Inno;3D GTX 1060 Compact 6GB;nvidia;gen3;GDDR5;6;192;120;8743;3470000;6.08732643621282
Inno;3D GTX 1060 Gaming OC 6Gb;nvidia;gen3;GDDR5;6;192;120;8743;3620000;6.10275060073724
Inno;3D GTX 1060 ICHILL ULTRA 3GB;nvidia;gen3;GDDR5;3;192;120;8743;4075000;6.14953723312799
Inno;3D GTX 1060 ICHILL ULTRA 6GB;nvidia;gen3;GDDR5;6;192;120;8743;3675000;6.10840612772953
Inno;3D GTX 1060 ICHILL X3 6Gb;nvidia;gen3;GDDR5;6;192;120;8743;3805000;6.12177373698403
Inno;3D GTX 1070 Gaming OC 8GB 256Bit;nvidia;gen3;GDDR5;8;256;150;10906;5575000;7.51356680659406
Inno;3D GTX 1070 ICHILL BLACK WATERCOOLING 8GB;nvidia;gen3;GDDR5;8;256;150;10906;6765700;7.63600382458892
Inno;3D GTX 1070 ICHILL X4 8Gb;nvidia;gen3;GDDR5;8;256;150;10906;6075000;7.56498068834213
Inno;3D GTX 1080 Gaming OC 8Gb;nvidia;gen3;GDDR5X;8;256;180;11979;8170000;8.38054468041258
Inno;3D GTX 1080 ICHILL BLACK WATERCOOLING 8GB;nvidia;gen3;GDDR5X;8;256;180;11979;9225000;8.48902797090101
Inno;3D GTX 1080 ICHILL X4 8GB 256Bit;nvidia;gen3;GDDR5X;8;256;180;11979;8575000;8.42218992462852
Inno;3D GTX 750 TI OC 2GB 128Bit - Dual Fan;nvidia;gen3;GDDR5;2;128;60;3695;1468000;3.05806744432509
Inno;3D GTX 750 TI OC 2GB 128Bit - Single Fan;nvidia;gen3;GDDR5;2;128;60;3695;1345000;3.04541962941507
Inno;3D GTX 760 ICHILL 2GB;nvidia;gen3;GDDR5;2;128;170;4952;2825000;3.90065762081094
Inno;3D GTX 950 ICHILL ULTRA 2GB 128Bit;nvidia;gen3;GDDR5;2;128;90;5214;1730000;3.93460048801851
Inno;3D GTX 950 oc 2GB 128Bit;nvidia;gen3;GDDR5;2;128;90;5214;1715000;3.93305807156606
Inno;3D GTX 960 2GB 128Bit OC;nvidia;gen3;GDDR5;2;128;120;5829;3220000;4.43178961885311
Inno;3D GTX 960 4Gb 128Bit OC;nvidia;gen3;GDDR5;4;128;120;5829;2860000;4.3947716239945
Inno;3D GTX 960 ICHILL ULTRA 2GB 128Bit;nvidia;gen3;GDDR5;2;128;120;5829;3525000;4.46315208671944
Inno;3D GTX 960 ICHILL ULTRA 4GB 128Bit;nvidia;gen3;GDDR5;4;128;120;5829;3065700;4.41592329494566
Inno;3D GTX 970 4GB 256Bit ICHILL ULTRA;nvidia;gen3;GDDR5;4;256;145;8574;3445000;5.99023232101146
Inno;3D GTX 970 4GB 256Bit OC;nvidia;gen3;GDDR5;4;256;145;8574;4645000;6.11362563720683
Inno;3D GTX 980 4GB 256Bit HYBRID WATERCOOLING;nvidia;gen3;GDDR5;4;256;165;9599;6467000;6.87427076100573
Inno;3D GTX 980 4GB 256Bit ICHILL ULTRA;nvidia;gen3;GDDR5;4;256;165;9599;6265700;6.85357153221396
Inno;3D GTX 980 4GB 256Bit OC;nvidia;gen3;GDDR5;4;256;165;9599;6815000;6.91005482270239
Inno;3D GTX 980 HYBRID W.C 4GB;nvidia;gen3;GDDR5;4;256;165;9599;6465700;6.87413708491318
Inno;3D GTX 980 ICHILL ULTRA 4GB;nvidia;gen3;GDDR5;4;256;165;9599;6265700;6.85357153221396
Inno;3D GTX 980 TI HYBRID WATERCOOLING 6GBb 384Bit;nvidia;gen3;GDDR5;6;384;165;11360;7865700;8.00304118801892
Inno;3D GTX 980 TI ICHILL ULTRA 6Gb 384Bit;nvidia;gen3;GDDR5;6;384;165;11360;5665700;7.77682010832741
Inno;3D GTX 980 TI REFERENCE 6GB;nvidia;gen3;GDDR5;6;384;165;11360;11730000;8.40039851449707
Inno;3D Titan X 12GB;nvidia;gen3;GDDR5;12;384;250;10676;14750000;8.32837019432674
Leadtek;GT 210 1Gb 64Bit;nvidia;gen3;GDDR3;1;64;31;358;412000;1.08306324171055
Leadtek;GT 630 1Gb 128Bit;nvidia;gen3;GDDR3;1;128;65;790;540000;1.33784719497196
Leadtek;GT 630 4Gb 128Bit;nvidia;gen3;GDDR3;4;128;65;790;972000;1.38226878880229
Leadtek;GT 710 1Gb 64Bit;nvidia;gen3;GDDR3;1;64;19;657;418000;1.2509139533393
Leadtek;GT 710 2Gb 64Bit;nvidia;gen3;GDDR3;2;64;19;657;528000;1.26222500732387
Leadtek;GT 730 2Gb 128Bit;nvidia;gen3;GDDR3;2;128;49;929;740000;1.43615686326196
Leadtek;GT 730 4Gb 128Bit;nvidia;gen3;GDDR3;1;128;49;929;960000;1.45877897123111
Leadtek;GTS 450 1Gb 128Bit;nvidia;gen3;GDDR3;1;128;106;1555;750000;1.78731331614745
Leadtek;GTX 1050 Ti Gallardo 4GB 128Bit;nvidia;gen3;GDDR5;4;128;75;5797;2070000;4.29563976494115
Leadtek;GTX 1060 6GB 192Bit - Twin Cooler;nvidia;gen3;GDDR5;6;192;120;8743;3730000;6.11406165472182
Leadtek;GTX 1070 8GB 256Bit - Founder Edition;nvidia;gen3;GDDR5;8;256;150;10906;6645000;7.62359251353493
Leadtek;GTX 1070 8GB 256Bit - Gallardo;nvidia;gen3;GDDR5;8;256;150;10906;6745000;7.63387528988455
Leadtek;GTX 1070 8GB 256Bit - Ultimate;nvidia;gen3;GDDR5;8;256;150;10906;6695000;7.62873390170974
Leadtek;GTX 1080 8GB 256Bit - Founder Edition;nvidia;gen3;GDDR5;8;256;180;11979;10990000;8.67051897347171
Leadtek;GTX 1080 8GB 256Bit - Ultimate;nvidia;gen3;GDDR5;8;256;180;11979;10190000;8.58825676267479
Leadtek;GTX 1080 8GB 256Bit - Gallardo;nvidia;gen3;GDDR5X;8;256;180;11979;10240000;8.5933981508496
Leadtek;GTX 750 2GB 128Bit;nvidia;gen3;GDDR5;2;128;55;3268;1510000;2.82356076177855
Leadtek;GTX 750 Ti 2GB 128Bit;nvidia;gen3;GDDR5;2;128;60;3695;1450000;3.05621654458216
Leadtek;GTX 760 Ultimate 2Gb 256Bit;nvidia;gen3;GDDR5;2;256;170;4952;3475000;3.96749566708343
Leadtek;GTX 760 Ultimate 4Gb 256Bit;nvidia;gen3;GDDR5;4;256;170;4952;3865700;4.00767047428138
Manli;GTX 770 Ultimate 4GB 384Bit;nvidia;gen3;GDDR5;4;384;230;6108;2380000;4.501461838882
Manli;GTX 950 Ultimate 2GB 128Bit;nvidia;gen3;GDDR5;2;128;90;5214;2350000;3.99835370138611
Manli;GTX 960 Ultimate 2GB 128Bit;nvidia;gen3;GDDR5;2;128;120;5829;2745000;4.38294643119245
Manli;GTX 960 Ultimate 4GB 128Bit;nvidia;gen3;GDDR5;4;128;120;5829;2960000;4.40505440034412
Manli;GTX 970 Ultimate Plus 4GB 256Bit;nvidia;gen3;GDDR5;4;256;145;8574;4745000;6.12390841355644
Manli;GTX 980 Twin Cooler 4Gb 256Bit;nvidia;gen3;GDDR5;4;256;165;9599;7613000;6.99211137797231
Manli;GT 710 1Gb 64Bit;nvidia;gen3;GDDR3;1;64;19;657;548000;1.2642815625938
Manli;GT 710 2Gb 64Bit;nvidia;gen3;GDDR3;2;64;19;657;630000;1.27271343920048
Manli;GT 710 2Gb;nvidia;gen3;GDDR3;2;64;19;657;610000;1.27065688393056
